"filename", "language", "PHP", "HTML (Twig)", "comment", "blank", "total"
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/head.twig", "HTML (Twig)", 0, 16, 5, 3, 24
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/header.twig", "HTML (Twig)", 0, 6, 0, 0, 6
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/header/breadcrumbs.twig", "HTML (Twig)", 0, 25, 0, 0, 25
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/header/infoline.twig", "HTML (Twig)", 0, 50, 0, 4, 54
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/header/logo.twig", "HTML (Twig)", 0, 45, 0, 6, 51
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/Templates/frontend/layouts/header/nav.twig", "HTML (Twig)", 0, 106, 0, 0, 106
"/home/ser/Projects/Docker/site2/app/code/Infrastructure/Views/Html/TwigView.php", "PHP", 79, 0, 28, 21, 128
"/home/ser/Projects/Docker/site2/app/config/shared/audio.php", "PHP", 5, 0, 6, 2, 13
"/home/ser/Projects/Docker/site2/app/config/shared/bootstrap.php", "PHP", 5, 0, 0, 2, 7
"/home/ser/Projects/Docker/site2/app/config/shared/dynamic_root.php", "PHP", 7, 0, 0, 3, 10
"/home/ser/Projects/Docker/site2/app/config/shared/errors.php", "PHP", 5, 0, 7, 2, 14
"/home/ser/Projects/Docker/site2/app/config/shared/images.php", "PHP", 6, 0, 6, 2, 14
"/home/ser/Projects/Docker/site2/app/config/shared/twig.php", "PHP", 7, 0, 0, 2, 9
"Total", "-", 12624, 2596, 984, 3161, 19365
